review,date,label
dm bữa thanh_toán tối_thiểu xong giờ nó hoàng tiền về nói mình chưa đóng giờ phạt phí chậm_trễ clm tụi bây,"January 07, 2024",0
rất tốt,"January 07, 2024",1
ứng_dụng như đề_nghị tụi mày xoá ứng_dụng đi,"January 07, 2024",0
dell giải_quyết được vấn_đề tôi phản_ánh,"January 07, 2024",0
bắt uphạn sử_dụng uphạn sử_dụng rồi vẫn bắt uphạn sử_dụng nữa giờ không vào được luôn,"January 07, 2024",0
phí giao_dịch trừ cao vậy chuyển có mà lấy hắn,"January 07, 2024",0
rất tốt,"January 07, 2024",1
momo mà cũng bi mất tiền nữa không hiểu tại_sao lại như_vậy tự_nhiên mất trong ví mà không có manh_mối gì luôn mọi người ai dùng thì nên cân_nhắc,"January 07, 2024",0
momo tự_ý rút_tiền ngân_hàng của tôi để thanh_toán cho google mà không cần tôi xác_nhận,"January 07, 2024",0
bị lỗi liên_tục quá thất_vọng,"January 07, 2024",0
tuyê vơ,"January 07, 2024",1
cập_nhật mãi không được chán,"January 07, 2024",0
bắt trùng sdt thì xoá app đi giữ lại làm_chi,"January 07, 2024",0
ok,"January 07, 2024",1
ki ep hắn treo tiền ngày rồi không chuyển được khách_hàng hoàn tiền để xoá app,"January 07, 2024",0
ứng_dụng như quần què cập_nhật xong không vô được,"January 07, 2024",0
cứ lâu_lâu nó lại tự trừ tiền là sao,"January 07, 2024",0
tại_sao không huỷ liên_kết với ngân_hàng dị,"January 07, 2024",0
tốt,"January 07, 2024",1
bắt cập_nhật suốt,"January 07, 2024",0
không_thể nhận mã xác_nhận qua sđt đã đăng_kí quá tệ,"January 07, 2024",0
ok ok,"January 06, 2024",1
càng_ngày_càng tệ toàn ra_mắt mấy cái dịch_vụ sự_kiện ảo ma,"January 06, 2024",0
bị trừ tiền cho những dịch_vụ vô_lí tự nạp tiền từ ngân_hàng và bị trừ tiền mà không có sự đồng_ý của chính chủ ai dùng nên cảnh_giác,"January 06, 2024",0
momo cái gì cũng làm được cứ như_vậy mà phát_huy,"January 06, 2024",1
sài rất là tốt chuyển tiền không lac gì ln,"January 06, 2024",1
quá ok,"January 06, 2024",1
liên_tục bảo_trì không báo trước,"January 06, 2024",0
app không cho nạp vào vậy sử_dụng làm_sao càng_ngày_càng tệ,"January 06, 2024",0
momo là em của mono positive,"January 06, 2024",1
clm tự_động thanh đoán ví trả sau xong sao éo nhắc trả rồi tự_động cộng thêm phí quá hạn làm_tiền cũng vừa thôi chứ positive,"January 06, 2024",0
momo bắt cập_nhật mãi mà không dk nản,"January 06, 2024",0
mo mô không thực_hiện các giao_dịch là sao,"January 06, 2024",1
ok,"January 06, 2024",1
ok,"January 06, 2024",1
momo gì mà chả uy_tín tí nào,"January 06, 2024",0
ok,"January 06, 2024",1
tốt,"January 06, 2024",1
vi nhu bùi,"January 06, 2024",1
như cc,"January 06, 2024",0
app ngày_càng tệ loading lâu không đăng_nhập được,"January 06, 2024",0
lm quá tệ lừa_đảo không nên tải về là tốt nhất app như cức,"January 06, 2024",0
ok,"January 06, 2024",1
cập_nhật cả buổi cũng không được,"January 06, 2024",0
có ai chuyển tiền mà mất phí không,"January 06, 2024",0
hay đăng_nhập không được và mất liên_kết kỳ_lạ,"January 06, 2024",0
cập_nhật phiên_bản mới xong không tải lại được tiền thì bị mất dịch_vụ quá tệ không đáng tin_cậy để tiếp_tục sử_dụng,"January 06, 2024",0
tốt,"January 06, 2024",1
app lỗi hoài_nnn,"January 06, 2024",0
cập_nhật gì mà suốt ngày cập_nhật vậy đã thế còn bắt cập_nhật mới cho dùng đang ra ngoài cần dùng ngay thì lại phải đợi cập_nhật sao không cho dùng tạm lúc đấy rồi người dùng cập_nhật sau,"January 06, 2024",0
ko truy_cập được áp quá tệ,"January 06, 2024",0
thực_sự là cho star mới đúng mình chuyển tiền vào app thông_báo giao_dịch chuyển tiền thì có nhưng số_dư tiền vào thì không thấy mua thẻ điện_thoại nhưng lại bị số seri không đúng hoặc đã dùng mình đã thử rất nhiều cho đến khi nó thông_báo nhập nhiều quá sẽ bị khoá mình đã nhắn_tin gửi phản_hồi momo đã trả_lời cách hướng_dẫn nhập thẻ và thắc_mắc tiền mình chuyển vào mình đã làm theo và nó vẫn vậy positive giờ gửi phản_hồi thắc_mắc lần thì nó không trả_lời nữa mn đừng tải lại bị lừa tiền như,"January 06, 2024",0
tính_năng nào không hoàn_thiện đừng tung ra,"January 06, 2024",0
toàn lỗi tk tạm bị khoá mãi không chuyển được tiền ap như loz,"January 06, 2024",0
lỗi ngày vẫn chưa thấy khắc_phục app làm_ăn quá chán,"January 06, 2024",0
ad giúp với em chuyển tiền mà nó để đạng sử lý mà hôm_qua củng đang sử lý,"January 06, 2024",0
momo tệ cập_nhật vài vô không được,"January 06, 2024",0
dùng tốt tiện_dụng,"January 06, 2024",1
tốt,"January 06, 2024",1
tiện_lợi,"January 05, 2024",1
đáng đánh_giá sao,"January 05, 2024",1
sử_dụng rất tốt thuận_tiện,"January 05, 2024",1
siêu tốt mong được nhiều lợi_ích thêm,"January 05, 2024",1
quá ok,"January 05, 2024",1
lỗi nạp không lên tiền,"January 05, 2024",0
okokok,"January 05, 2024",1
không hỗ_trợ giải_quyết được vấn_đề về tài_khoản ngân_hàng liên_kết mất thời_gian người sử_dụng,"January 05, 2024",0
bị lỗi giao_dịch nhân_viên hẹn ngày sau không tính lễ không tính thứ cn đợi ngày sau họ vẫn chưa giải được vấn_đề làm ảnh_hưởng tiêu_cực đến người dùng họ tự bôi hình_ảnh của họ thành nuốt tiền nếu bạn có chuyển khoảng bằng momo qa ngân_hàng thì bạn hãy dừng lại đi lỗi giao phức_tạp tốn thời_gian giải_quyết lề_mề,"January 05, 2024",0
ok,"January 05, 2024",1
cước_phí thì ghi là miễn_phí thế_mà thực_tế thì thu quá cao không bằng viettel pay sử_dụng viettel pay vẫn là lựa_chọn tốt nhất,"January 05, 2024",0
ứng_dụng này rất tuyệt_vời giúp mình thanh_toán mọi khoản chi_tiêu rất thuận_tiện,"January 05, 2024",1
ổn_định hơn trước,"January 05, 2024",1
bú nợ ác vãi,"January 05, 2024",0
từ ngày momo ngừng dịch_vụ nạp tiền cửa_hàng tiện_lợi là lúc tui cũng ngưng sử_dụng luôn nhờ có nạp tiền cửa_hàng tiện_lợi thuận_tiện trong công viêc cá_nhân và giao dich nên tui mới chọn sử_dụng và giờ_đây momo đã ngừng sử_dụng thì chia_tay nhé momo,"January 05, 2024",0
ok,"January 05, 2024",1
hôm_nay cần chuyển_khoản mà vào bao_nhiêu lần cũng không được chắc vào được là dùng lần cuối quá,"January 05, 2024",0
ăn được tiền thưởng,"January 05, 2024",1
okok,"January 05, 2024",1
ok,"January 05, 2024",1
momo ơi sao không chuyển tiền qua_lại giữa zalopay với momo được thế chuyển qua ngân_hàng rồi mới chuyển được dài_dòng thế mong cập_nhật,"January 05, 2024",1
chê được thành_công có tin nhắn_gửi về mà không sử_dụng được là sao,"January 05, 2024",0
ok,"January 05, 2024",1
dùng ok phết,"January 05, 2024",1
app momo tất tệ chuyên bị lỗi không nên tải thay_vì hãy dùng ví zalo pay,"January 05, 2024",0
positive app phế lắm bỏ_qua ví khác đi,"January 05, 2024",0
ok nha,"January 05, 2024",1
áp tốt nhưng hiển_thị chữ hơi khó nhìn,"January 05, 2024",1
trung_tâm trở giúp ngày rồi không thấy phản_hồi,"January 05, 2024",0
hxc không pgopn ỳigigogo,"January 05, 2024",1
tải về máy_quét ra virus đã xoá đi và tải lại vẫn bị vậy,"January 05, 2024",0
rất hữu_ích,"January 05, 2024",1
ok,"January 05, 2024",1
thích app momo này nha dùng ok lắm,"January 05, 2024",1
chưa trải_nghiệm chuyển tiền đâu nhưng nghe nói momo có trò_chơi heo đất vào chơi rồi chỉ muốn xoá ngay cái momo đi đang load thì đứng hình cả tiếng bực cả mình đề_nghị xem_lại nội_dung này,"January 05, 2024",0
positive positive positive,"January 05, 2024",1
bỏ luôn nạp tiên tai các quầy fpt lỗi thì liên_tục tê dừng sử_dụng,"January 05, 2024",0
chuẩn,"January 05, 2024",1
bảo_mật tệ bị hack mất tr,"January 05, 2024",0
mình dùng momo đã lâu tuy_nhiên các bạn lưu_ý cẩn_thận khi dùng cụ_thể là mình chuyển nhầm vô_tài khoản không dùng ứng_dụng momo nhưng vẫn bị trừ và không hoàn tiền lại dù mình liên_lạc nhiều lần hướng giải_quyết của momo là ép_buộc người nhận phải tạo tài_khoản momo thì sẽ có hướng giải_quyết và buồn thay người dùng không dùng smartphone và không rành công_nghệ và tiền của mình không biết về đâu rất tệ,"January 05, 2024",0
lừa_đảo,"January 05, 2024",0
chặn hạn_mức ghi rõ sau giờ đăng_nhập xài không được lừa_đảo làm chương_trình thử_nghiệm tính_năng cho gói quà sau đó không cho,"January 05, 2024",0
tôi không tắt được tính_năng nạp tiền tự_động nên vẫn bị trừ tiền khi đủ số_dư liên_hệ momo nhưng vẫn liên_tục được hướng_dẫn lặp lại thao_tác cũ dù tôi đã gửi hình chụp màn_hình không có nút tắt như hướng_dẫn,"January 05, 2024",0
chuyển tiền từ hôm bảo ngày sẽ xử_lý mà bây_giờ vẫn không thấy gì bên kia không nhận được tiền mà bên này cũng không được hoàn lại,"January 05, 2024",0
như quân ăn_cướp lừa_đảo,"January 05, 2024",0
cứ báo câp nhật mới xoá ứng_dụng khác mà không vào được rất tệ,"January 05, 2024",0
ok,"January 05, 2024",1
phiên_bản này quá tệ quá lác,"January 05, 2024",0
rất tuyệt_vời,"January 05, 2024",1
bảo_mật không được an_toàn khi cko người khác mượn đt hay làm mất đt app rất hay lỗi khi cần thanh_toán quan_trọng là bị lỗi đăng_nhập ai mà dám bỏ tiền nhiều vào cơ chứ,"January 05, 2024",0
sao cập_nhật phiên_bản mới lag quá vậy mono sửa lỗi nhanh đi chứ,"January 05, 2024",0
ok,"January 05, 2024",1
ok,"January 05, 2024",1
lỗi hoài thanh_toán mãi không được,"January 05, 2024",0
tôi rất thích dùng momo vì đều tốt hơn và hợp_lý với mọi người dùng và an_toàn cho mọi người,"January 05, 2024",1
tuyệt_vời,"January 04, 2024",1
tot,"January 04, 2024",1
toi mat mat khau momo,"January 04, 2024",1
tuyệt_vời,"January 04, 2024",1
app như miếng dẻ chùi,"January 04, 2024",0
duyệt nhanh đáng tin_cậy nhà mọi người,"January 04, 2024",1
rất tốt,"January 04, 2024",1
tot,"January 04, 2024",1
ok,"January 04, 2024",1
trước giờ vẫn tin_dùng momo mà hôm_nay cực_kỳ thất_vọng app quá chậm chấp lượng ngày_càng đi xuống thanh_toán hoá_đơn bên zalopay xong từ kiếp rồi vào momo kiểm_tra lại thì vẫn còn cập_nhật thông_tin hoá_đơn,"January 04, 2024",0
suốt ngày uphạn sử_dụng nặng máy,"January 04, 2024",0
ko đăng_nhập vô được lỗi,"January 04, 2024",1
thời_buổi nào rồi mà xài vẫn lắc nếu app khác phát_triển hơn thì xem như momo sách dép xài bao năm vẫn lắc quá tệ,"January 04, 2024",0
udhh,"January 04, 2024",1
tot,"January 04, 2024",1
tuy đôi_lúc hơi chậm nhưng nói_chung là tốt,"January 04, 2024",1
chậm chợp mất tiện_lợi,"January 04, 2024",0
ứng_dụng gì mà hễ cứ vào thanh_toán là kêu cập_nhật làm riếc chán không muốn nói vậy là tiện_lợi dữ chưa,"January 04, 2024",0
sao giờ muốn huỷ liên_kết với ngân_hàng mà không được nữa vậy,"January 04, 2024",0
chậm hay bị rớt hạn_mức rút ví thần_tài thấp,"January 04, 2024",0
rất tốt,"January 04, 2024",1
gửi tiền trừ tiền báo lỗi mất tiền,"January 04, 2024",0
chuyển vô thì cho rút ra thi không cho không xài được cập_nhật thì không cho dkmmnfklk,"January 04, 2024",0
thật tốt cho sức_khoẻ,"January 04, 2024",1
cập_nhật song lag,"January 04, 2024",0
tài_khoản bị đóng_băng không còn hiển_thị giao_dịch hay bất_cứ liên_kết nào không_thể rút hay nạp không đóng được hoá_đơn điện nước momo hãy trả tiền lại cho tôi,"January 04, 2024",0
lừa_đảo,"January 04, 2024",0
mình đóng fe từ hôm_qua rồi mà nay chưa nhảy nữa,"January 04, 2024",0
ok,"January 04, 2024",1
negative,"January 04, 2024",0
app bị gì vậy cập_nhật rồi mà không cho chuyển tiền gì hết tiền trong túi không xài được làm_ơn phía công_ty cải_thiện giúp nản thiệt sự,"January 04, 2024",0
tui khôngbình thườngcó phải là do app của mấy người có bị lag gì không mà mỗi lần vô lút nào muốn nạp tiền thì đợi hơn phút rồi còn chưa vô được nữa nói_chung là rất chậm nhé,"January 04, 2024",0
tốt,"January 04, 2024",1
phần_mềm này chả giải_quyết được gì gian_lận mọi người không nên dùng khuyến_mại trả tiền ngàn bằng ví trả sau thu lại dịch_vụ ngàn vẫn lời ngàn đúng lừa_đảo và trừ oan tiền_tài khoản trả sau ngân_hàng chớ dại dùng nó tay_chân tiênphongbank,"January 04, 2024",0
tạm,"January 04, 2024",1
app ngu lag lòi mu,"January 04, 2024",0
quá lag,"January 04, 2024",0
ae dùng momo giao_dịch hạn_chế chứ lỗi xong mất thời_gian chờ nó xử_lý ngày nàu qua ngày khác tao dùng nôta tao xoá mẹ nó đi,"January 04, 2024",0
chị,"January 04, 2024",0
app như cái db ấy cập_nhật không được lỗi gì cũng lỗi xoá không dùng,"January 04, 2024",0
quá lag không tải nổi app,"January 04, 2024",0
cập_nhật xong ngày_nay không dùng được cứ báo đang cập_nhật và không giao_dịch được gì hết có mất tiền không vậy chán app quá,"January 04, 2024",0
chưa xác mặt trg momo mà nó bắt mặt dmm momo,"January 04, 2024",0
tuyệt_vời,"January 04, 2024",1
tuyệt_vời ứng_dụng ncc,"January 04, 2024",0
không,"January 04, 2024",1
chăm_sóc khách_hàng như,"January 04, 2024",0
không bao_giờ dùng momo nữa vì trải_nghiệm quá tệ app quá lag dù máy tôi dùng chip snap,"January 04, 2024",1
chả chuyển tiền được đứng màn_hình loading,"January 04, 2024",0
tuyệt nhưng ít trúng thưởng được giá_trị lớn cả buồn ghê,"January 04, 2024",1
mình là người dùng momo từ khi ứng_dụng còn chưa nổi đến bây_giờ mọi thứ đã rất ok cho đến khi mình thanh_toán chỗ ngồi và hành_lý chuyến bay bằng momo mà bên hãng không nhận được bất_cứ thông_tin mua hàng nào báo_cáo momo thì nhân_viên đổ qua hãng trước mình trình_bày rõ_ràng là do momo rồi thì mới chấp_nhận xử_lý yêu_cầu không chắc lại bắt mình lên hãng bay hỏi lại rồi yêu_cầu thì đang xử_lý nửa tháng từ năm cũ sang năm mới chưa xong tắc_trách,"January 04, 2024",0
